Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,financial_risk,ml_risk,statistical_risk,quality_risk,risk_factors,risk_factors_text,risk_score,final_risk_level,investigation_priority,recommended_action,alert_status,alert_message,risk_rank
309,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000,Haryana,NAVEEN JINDAL,KURUKSHETRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: NAVEEN JINDAL | Constituency: KURUKSHETRA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,338.0
310,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000,Uttar Pradesh,NEERAJ MAURYA,AONLA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: NEERAJ MAURYA | Constituency: AONLA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,339.0
311,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000,Maharashtra,NILESH DNYANDEV LANKE,AHMEDNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: NILESH DNYANDEV LANKE | Constituency: AHMEDNAGAR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,340.0
312,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: NIMUBEN JAYANTIBHAI BAMBHANIYA | Constituency: BHAVNAGAR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,341.0
313,Jharkhand,Nishikant Dubey,GODDA,147000000,Jharkhand,Nishikant Dubey,GODDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Nishikant Dubey | Constituency: GODDA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,342.0
315,Bihar,Nityanand Rai,UJJARPUR,147000000,Bihar,Nityanand Rai,UJJARPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Nityanand Rai | Constituency: UJJARPUR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,343.0
319,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Pankaj Chowdhary | Constituency: MAHARAJGANJ_UP | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,344.0
321,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PARSHOTTAMBHAI RUPALA | Constituency: RAJKOT | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,345.0
322,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PARTHA BHOWMICK | Constituency: BARRACKPUR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,346.0
325,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PATHAN YUSUF | Constituency: BAHARAMPUR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,347.0
326,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PHANI BHUSAN CHOUDHURY | Constituency: BARPETA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,348.0
327,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Piyush Vedprakash Goyal | Constituency: MUMBAI NORTH | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,349.0
328,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PRABHAKAR REDDY VEMIREDDY | Constituency: NELLORE(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,350.0
285,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: MANOJ TIGGA | Constituency: ALIPURDUARS(ST) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,351.0
329,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Prabhubhai Nagarbhai Vasava | Constituency: BARDOLI(ST) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,352.0
330,Assam,Pradan Baruah,LAKHIMPUR,147000000,Assam,Pradan Baruah,LAKHIMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Pradan Baruah | Constituency: LAKHIMPUR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,353.0
331,Bihar,Pradeep Kumar Singh,ARARIA,147000000,Bihar,Pradeep Kumar Singh,ARARIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Pradeep Kumar Singh | Constituency: ARARIA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,354.0
332,Odisha,PRADEEP PUROHIT,BARGARH,147000000,Odisha,PRADEEP PUROHIT,BARGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PRADEEP PUROHIT | Constituency: BARGARH | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,355.0
334,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Pralhad Venkatesh Joshi | Constituency: DHARWAD | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,356.0
335,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000,Maharashtra,PRANITI SUSHILKUMAR SHINDE,SOLAPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: PRANITI SUSHILKUMAR SHINDE | Constituency: SOLAPUR(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,357.0
336,West Bengal,Prasun Banerjee,HOWRAH,147000000,West Bengal,Prasun Banerjee,HOWRAH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Prasun Banerjee | Constituency: HOWRAH | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,358.0
6,West Bengal,ADHIKARI SOUMENDU,KANTHI,147000000,West Bengal,ADHIKARI SOUMENDU,KANTHI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: ADHIKARI SOUMENDU | Constituency: KANTHI | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,359.0
338,Maharashtra,Prataprao Jadhav,BULDHANA,147000000,Maharashtra,Prataprao Jadhav,BULDHANA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Prataprao Jadhav | Constituency: BULDHANA | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,360.0
339,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000,West Bengal,Pratima Mondal,JOYNAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Pratima Mondal | Constituency: JOYNAGAR(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,361.0
86,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000,Uttar Pradesh,Bhola Singh,BULANDSHAHR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Bhola Singh | Constituency: BULANDSHAHR(SC) | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,362.0
87,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000,Maharashtra,BHUMARE SANDIPANRAO ASARAM,AURANGABAD_MH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: BHUMARE SANDIPANRAO ASARAM | Constituency: AURANGABAD_MH | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,363.0
88,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000,Andhra Pradesh,Bhupathiraju Srinivasa varma,NARASAPURAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: Bhupathiraju Srinivasa varma | Constituency: NARASAPURAM | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,364.0
89,Rajasthan,BHUPENDER YADAV,ALWAR,147000000,Rajasthan,BHUPENDER YADAV,ALWAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0,0.0,0.0,0.0,['No significant risk factor detected'],No significant risk factor detected,0.0,LOW,ROUTINE,No immediate action; continue routine monitoring,NO_ALERT,LOW RISK | Score 0.0/100 | MP: BHUPENDER YADAV | Constituency: ALWAR | Factors: No significant risk factor detected | Recommended action: No immediate action; continue routine monitoring,365.0
