Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority
416,Haryana,SATPAL BRAHAMCHARI,SONEPAT,147000000,Haryana,SATPAL BRAHAMCHARI,SONEPAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
412,Chhattisgarh,Santosh Pandey,RAJNANDGAON,147000000,Chhattisgarh,Santosh Pandey,RAJNANDGAON,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
411,Rajasthan,SANJNA JATAV,BHARATPUR(SC),147000000,Rajasthan,SANJNA JATAV,BHARATPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
541,Karnataka,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,147000000,Karnataka,YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,MYSORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
407,Bihar,Sanjay Jaiswal,PASCHIM CHAMPARAN,147000000,Bihar,Sanjay Jaiswal,PASCHIM CHAMPARAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
406,Maharashtra,Sanjay Haribhau Jadhav,PARBHANI,147000000,Maharashtra,Sanjay Haribhau Jadhav,PARBHANI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
405,Maharashtra,SANJAY DINA PATIL,MUMBAI NORTH EAST,147000000,Maharashtra,SANJAY DINA PATIL,MUMBAI NORTH EAST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
403,Odisha,SAMBIT PATRA,PURI,147000000,Odisha,SAMBIT PATRA,PURI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
402,Meghalaya,SALENG A SANGMA,TURA,147000000,Meghalaya,SALENG A SANGMA,TURA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
55,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),147000000,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
54,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
53,Telangana,Asaduddin Owaisi,HYDERABAD,147000000,Telangana,Asaduddin Owaisi,HYDERABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
436,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
435,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
434,Haryana,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,147000000,Haryana,Shri Dharambir Singh,BHIWANI MAHENDRAGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
433,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
432,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
431,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
430,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
429,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
428,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
427,West Bengal,Shatrughan Sinha,ASANSOL,147000000,West Bengal,Shatrughan Sinha,ASANSOL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
426,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
425,Madhya Pradesh,Shankar Lalwani,INDORE,147000000,Madhya Pradesh,Shankar Lalwani,INDORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
424,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
446,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
444,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
443,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
441,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
440,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
439,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
438,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
437,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
3,Bihar,ABHAY KUMAR SINHA,AURANGABAD_BR,147000000,Bihar,ABHAY KUMAR SINHA,AURANGABAD_BR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
66,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
65,West Bengal,BAG MITALI,ARAMBAG(SC),147000000,West Bengal,BAG MITALI,ARAMBAG(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
64,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
63,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
60,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
59,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
56,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
40,Uttar Pradesh,ANOOP PRADHAN BALMIKI,HATHRAS (SC),147000000,Uttar Pradesh,ANOOP PRADHAN BALMIKI,HATHRAS (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
38,Odisha,ANITA SUBHADARSHINI,ASKA,147000000,Odisha,ANITA SUBHADARSHINI,ASKA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
37,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),147000000,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
468,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
466,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
463,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
462,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
461,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
459,Rajasthan,Shri PP Chaudhary,PALI,147000000,Rajasthan,Shri PP Chaudhary,PALI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
456,Kerala,Shri M K Raghavan,KOZHIKODE,147000000,Kerala,Shri M K Raghavan,KOZHIKODE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
455,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
454,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
452,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
451,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
449,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
447,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
539,Bihar,VIVEK THAKUR,NAWADA,147000000,Bihar,VIVEK THAKUR,NAWADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
476,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
538,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
472,Maharashtra,Shyamkumar,RAMTEK(SC),147000000,Maharashtra,Shyamkumar,RAMTEK(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
471,Maharashtra,Shrirang Appa Barne,MAVAL,147000000,Maharashtra,Shrirang Appa Barne,MAVAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
470,Goa,Shripad Yesso Naik,NORTH GOA,147000000,Goa,Shripad Yesso Naik,NORTH GOA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
469,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
52,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
50,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
49,Telangana,ARUNA. D. K,MAHABUBNAGAR,147000000,Telangana,ARUNA. D. K,MAHABUBNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
48,Tamil Nadu,ARUN NEHRU,PERAMBALUR,147000000,Tamil Nadu,ARUN NEHRU,PERAMBALUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
47,Uttar Pradesh,ARUN GOVIL,MEERUT,147000000,Uttar Pradesh,ARUN GOVIL,MEERUT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
45,Andhra Pradesh,Appalanaidu Kalisetti,VIZIANAGARAM,147000000,Andhra Pradesh,Appalanaidu Kalisetti,VIZIANAGARAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
43,Uttar Pradesh,Anurag Sharma,JHANSI,147000000,Uttar Pradesh,Anurag Sharma,JHANSI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
42,Maharashtra,ANUP SANJAY DHOTRE,AKOLA,147000000,Maharashtra,ANUP SANJAY DHOTRE,AKOLA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
41,Kerala,Anto Antony,PATHANAMTHITTA,147000000,Kerala,Anto Antony,PATHANAMTHITTA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
21,Bihar,Alok Kumar Suman,GOPALGANJ (SC),147000000,Bihar,Alok Kumar Suman,GOPALGANJ (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
500,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000,Maharashtra,Sunil Dattatray Tatkare,RAIGAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
499,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000,Karnataka,SUNIL BOSE,CHAMARAJANAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
498,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
495,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000,West Bengal,Sudip Bandyopadhyay,KOLKATA UTTAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
537,Madhya Pradesh,Vishnu Dutt Sharma,KHAJURAHO,147000000,Madhya Pradesh,Vishnu Dutt Sharma,KHAJURAHO,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
492,Bihar,SUDAMA PRASAD,ARRAH,147000000,Bihar,SUDAMA PRASAD,ARRAH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
