Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,statistical_risk,statistical_alert,robust_z_score,statistical_percentile,peer_risk,peer_alert,peer_confidence,peer_ratio,peer_deviation_pct,peer_median,peer_group,peer_count,ml_risk,financial_risk,peer_confidence_multiplier,adjusted_peer_risk,statistical_multiplier,adjusted_statistical_risk,quality_risk,unified_risk_score,unified_risk_level,investigation_priority,risk_signals,unified_explanation,recommended_action,alert_status,risk_rank,ml_component_score,peer_component_score,financial_component_score,statistical_component_score,quality_component_score
76,Andhra Pradesh,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,159998515.11,Andhra Pradesh,BASTIPATI NAGARAJU PANCHALINGALA,KURNOOL,159998515.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,159998515.11,True,18.890675098842596,84.50184501845018,0.0,0,0.0,33.115127926540985,False,0.0,0,14.9,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,84.5018,0.0,NORMAL,HIGH,1.0008,0.0841,159864032.49,Andhra Pradesh_GENERAL,21.0,14.9,25.0,1.0,0.0,0.7,70.0,0.0,20.72,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹159,998,515.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,117,14.9,0.0,25.0,70.0,0.0
318,Karnataka,P C Mohan,BANGALORE CENTRAL,159995711.11,Karnataka,P C Mohan,BANGALORE CENTRAL,159995711.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,159995711.11,True,18.890657573526493,84.31734317343174,0.0,0,0.0,33.11969035933196,False,0.0,0,14.9,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,84.3173,0.0,NORMAL,HIGH,1.0884,8.8406,147000000.0,Karnataka_GENERAL,21.0,14.9,25.0,1.0,0.0,0.7,70.0,0.0,20.72,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹159,995,711.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,118,14.9,0.0,25.0,70.0,0.0
479,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,159775982.39,Punjab,Smt Harsimrat Kaur Badal,BHATINDA,159775982.39,False,False,False,False,False,True,85.0,True,MP_RECORD,True,159775982.39,True,18.889283288324425,83.76383763837639,0.0,0,0.0,33.07854856843069,False,0.0,0,14.89,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,83.7638,0.0,NORMAL,MEDIUM,1.0869,8.6911,147000000.0,Punjab_GENERAL,8.0,14.89,25.0,0.85,0.0,0.7,70.0,0.0,20.71,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹159,775,982.39 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,119,14.89,0.0,25.0,70.0,0.0
138,Andhra Pradesh,Dr Chandra Sekhar Pemmasani,GUNTUR,159774113.11,Andhra Pradesh,Dr Chandra Sekhar Pemmasani,GUNTUR,159774113.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,159774113.11,True,18.88927158887564,83.57933579335793,0.0,0,0.0,33.07854856843069,False,0.0,0,14.89,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,83.5793,0.0,NORMAL,HIGH,0.9994,-0.0562,159864032.49,Andhra Pradesh_GENERAL,21.0,14.89,25.0,1.0,0.0,0.7,70.0,0.0,20.71,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹159,774,113.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,120,14.89,0.0,25.0,70.0,0.0
296,West Bengal,Ms Mahua Moitra,KRISHNANAGAR,159865046,West Bengal,Ms Mahua Moitra,KRISHNANAGAR,159865046.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,159865046.0,True,18.88984056103873,84.13284132841329,0.0,0,0.0,32.90737744735056,False,0.0,0,14.81,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,84.1328,0.0,NORMAL,HIGH,1.0875,8.7517,147000000.0,West Bengal_GENERAL,30.0,14.81,25.0,1.0,0.0,0.7,70.0,0.0,20.68,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹159,865,046.00 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,121,14.81,0.0,25.0,70.0,0.0
473,Andhra Pradesh,Sivanath Kesineni,VIJAYAWADA,159864032.49,Andhra Pradesh,Sivanath Kesineni,VIJAYAWADA,159864032.49,False,False,False,False,False,True,85.0,True,MP_RECORD,True,159864032.49,True,18.88983422123381,83.94833948339483,0.0,0,0.0,32.90737744735056,False,0.0,0,14.81,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,83.9483,0.0,NORMAL,HIGH,1.0,0.0,159864032.49,Andhra Pradesh_GENERAL,21.0,14.81,25.0,1.0,0.0,0.7,70.0,0.0,20.68,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹159,864,032.49 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,122,14.81,0.0,25.0,70.0,0.0
481,Madhya Pradesh,Smt Himadri Singh,SHAHDOL (ST),150724861.11,Madhya Pradesh,Smt Himadri Singh,SHAHDOL (ST),150724861.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,150724861.11,True,18.83096662749441,77.49077490774908,0.0,0,0.0,38.83838904697694,False,0.0,0,17.48,LOW,Data-quality validation requires review,False,LOW,90.0,HIGH,3.9099,77.4908,0.0,NORMAL,MEDIUM,1.0125,1.2511,148862430.555,Madhya Pradesh_ST,6.0,17.48,25.0,0.85,0.0,0.7,62.99999999999999,0.0,20.57,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹150,724,861.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,123,17.48,0.0,25.0,63.0,0.0
136,Andhra Pradesh,DR BYREDDY SHABARI,NANDYAL,150675889.11,Andhra Pradesh,DR BYREDDY SHABARI,NANDYAL,150675889.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,150675889.11,True,18.830641664798925,77.30627306273063,0.0,0,0.0,38.8413654313736,False,0.0,0,17.48,LOW,Data-quality validation requires review,False,LOW,90.0,HIGH,3.8591,77.3063,0.0,NORMAL,HIGH,0.9425,-5.7475,159864032.49,Andhra Pradesh_GENERAL,21.0,17.48,25.0,1.0,0.0,0.7,62.99999999999999,0.0,20.57,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹150,675,889.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,124,17.48,0.0,25.0,63.0,0.0
134,Bihar,Dinesh Chandra Yadav,MADHEPURA,150070866.11,Bihar,Dinesh Chandra Yadav,MADHEPURA,150070866.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,150070866.11,True,18.8266181878924,76.75276752767527,0.0,0,0.0,38.86287134006088,False,0.0,0,17.49,LOW,No strong anomaly signal detected,False,LOW,90.0,HIGH,3.2304,76.7528,0.0,NORMAL,HIGH,1.0209,2.089,147000000.0,Bihar_GENERAL,34.0,17.49,25.0,1.0,0.0,0.7,62.99999999999999,0.0,20.57,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹150,070,866.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,125,17.49,0.0,25.0,63.0,0.0
132,Bihar,Dileshwar Kamait,SUPAUL,150450930.89,Bihar,Dileshwar Kamait,SUPAUL,150450930.89,False,False,False,False,False,True,85.0,True,MP_RECORD,True,150450930.89,True,18.829147555039093,77.12177121771218,0.0,0,0.0,38.63446602927647,False,0.0,0,17.39,LOW,Data-quality validation requires review,False,LOW,90.0,HIGH,3.6256,77.1218,0.0,NORMAL,HIGH,1.0235,2.3476,147000000.0,Bihar_GENERAL,34.0,17.39,25.0,1.0,0.0,0.7,62.99999999999999,0.0,20.54,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹150,450,930.89 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,126,17.39,0.0,25.0,63.0,0.0
233,Chhattisgarh,KAMLESH JANGDE,JANJGIR CHAMPA(SC),150384382.11,Chhattisgarh,KAMLESH JANGDE,JANJGIR CHAMPA(SC),150384382.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,150384382.11,True,18.828705128383927,76.93726937269373,0.0,0,0.0,38.5028165468496,False,0.0,0,17.33,LOW,No strong anomaly signal detected,False,LOW,90.0,HIGH,3.5565,76.9373,0.0,NORMAL,INSUFFICIENT,1.0,0.0,150384382.11,Chhattisgarh_SC,1.0,17.33,25.0,0.0,0.0,0.7,62.99999999999999,0.0,20.52,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹150,384,382.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,127,17.33,0.0,25.0,63.0,0.0
186,Andhra Pradesh,Gumma Thanuja Rani,ARAKU(ST),149458905.11,Andhra Pradesh,Gumma Thanuja Rani,ARAKU(ST),149458905.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,149458905.11,True,18.82253203749142,76.38376383763837,0.0,0,0.0,39.57205566688688,False,0.0,0,17.81,LOW,No strong anomaly signal detected,False,LOW,75.0,MEDIUM,2.592,76.3838,0.0,NORMAL,INSUFFICIENT,1.0,0.0,149458905.11,Andhra Pradesh_ST,1.0,17.81,25.0,0.0,0.0,0.8,60.0,0.0,20.23,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹149,458,905.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,128,17.81,0.0,25.0,60.0,0.0
44,Himachal Pradesh,Anurag Singh Thakur,HAMIRPUR_HP,149570117.11,Himachal Pradesh,Anurag Singh Thakur,HAMIRPUR_HP,149570117.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,149570117.11,True,18.8232758582989,76.56826568265683,0.0,0,0.0,38.79724874711528,False,0.0,0,17.46,LOW,No strong anomaly signal detected,False,LOW,75.0,MEDIUM,2.7082,76.5683,0.0,NORMAL,LOW,1.0,0.0,149570117.11,Himachal Pradesh_GENERAL,3.0,17.46,25.0,0.6,0.0,0.8,60.0,0.0,20.11,LOW,ROUTINE,['strong statistical anomaly signal'],"LOW risk candidate: allocation of ₹149,570,117.11 shows strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,129,17.46,0.0,25.0,60.0,0.0
464,Madhya Pradesh,Shri Sudheer Gupta,MANDSOUR,148988014.83,Madhya Pradesh,Shri Sudheer Gupta,MANDSOUR,148988014.83,False,False,False,False,False,False,100.0,False,MP_RECORD,True,148988014.83,True,18.81937643000387,76.19926199261992,0.0,0,0.0,37.88081615729701,False,0.0,0,17.05,LOW,No strong anomaly signal detected,False,LOW,60.0,MEDIUM,2.0989,76.1993,0.0,NORMAL,HIGH,1.0135,1.3524,147000000.0,Madhya Pradesh_GENERAL,19.0,17.05,25.0,1.0,0.0,0.8,48.0,0.0,18.17,LOW,ROUTINE,['statistical anomaly signal'],"LOW risk candidate: allocation of ₹148,988,014.83 shows statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,130,17.05,0.0,25.0,48.0,0.0
528,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,148900000,Uttar Pradesh,Vijay Kumar Dubey,KUSHI NAGAR,148900000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,148900000.0,True,18.818785504370155,76.01476014760148,0.0,0,0.0,37.18435309185663,False,0.0,0,16.73,LOW,No strong anomaly signal detected,False,LOW,60.0,MEDIUM,2.0066,76.0148,0.0,NORMAL,HIGH,1.0129,1.2925,147000000.0,Uttar Pradesh_GENERAL,63.0,16.73,25.0,1.0,0.0,0.8,48.0,0.0,18.06,LOW,ROUTINE,['statistical anomaly signal'],"LOW risk candidate: allocation of ₹148,900,000.00 shows statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,131,16.73,0.0,25.0,48.0,0.0
270,Uttar Pradesh,Mahesh Sharma,GAUTAM BUDDHA NAGAR,148816284.11,Uttar Pradesh,Mahesh Sharma,GAUTAM BUDDHA NAGAR,148816284.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,148816284.11,True,18.81822311731837,75.83025830258303,0.0,0,0.0,36.34616197012832,False,0.0,0,16.36,LOW,No strong anomaly signal detected,False,LOW,40.0,WATCH,1.9187,75.8303,0.0,NORMAL,HIGH,1.0124,1.2356,147000000.0,Uttar Pradesh_GENERAL,63.0,16.36,25.0,1.0,0.0,0.9,36.0,0.0,16.13,LOW,ROUTINE,['statistical anomaly signal'],"LOW risk candidate: allocation of ₹148,816,284.11 shows statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,132,16.36,0.0,25.0,36.0,0.0
114,Tamil Nadu,CN Annadurai,TIRUVANNAMALAI,148579509.11,Tamil Nadu,CN Annadurai,TIRUVANNAMALAI,148579509.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,148579509.11,True,18.81663079453618,75.46125461254613,0.0,0,0.0,35.90784940205056,False,0.0,0,16.16,LOW,No strong anomaly signal detected,False,LOW,40.0,WATCH,1.6699,75.4613,0.0,NORMAL,HIGH,1.0096,0.9604,147166157.555,Tamil Nadu_GENERAL,32.0,16.16,25.0,1.0,0.0,0.9,36.0,0.0,16.06,LOW,ROUTINE,['statistical anomaly signal'],"LOW risk candidate: allocation of ₹148,579,509.11 shows statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,133,16.16,0.0,25.0,36.0,0.0
142,Bihar,Dr Mohammad Jawed,KISHANGANJ,148669229.11,Bihar,Dr Mohammad Jawed,KISHANGANJ,148669229.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,148669229.11,True,18.817234464059947,75.64575645756457,0.0,0,0.0,35.56575532605681,False,0.0,0,16.0,LOW,No strong anomaly signal detected,False,LOW,40.0,WATCH,1.7642,75.6458,0.0,NORMAL,HIGH,1.0114,1.1355,147000000.0,Bihar_GENERAL,34.0,16.0,25.0,1.0,0.0,0.9,36.0,0.0,16.0,LOW,ROUTINE,['statistical anomaly signal'],"LOW risk candidate: allocation of ₹148,669,229.11 shows statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,135,16.0,0.0,25.0,36.0,0.0
524,Telangana,VAMSI KRISHNA GADDAM,PEDDAPALLE,148451721.11,Telangana,VAMSI KRISHNA GADDAM,PEDDAPALLE,148451721.11,False,False,False,False,False,False,100.0,False,MP_RECORD,True,148451721.11,True,18.81577035971302,75.27675276752768,0.0,0,0.0,35.577734229678306,False,0.0,0,16.01,LOW,No strong anomaly signal detected,False,LOW,40.0,WATCH,1.5355,75.2768,0.0,NORMAL,HIGH,1.0099,0.9876,147000000.0,Telangana_GENERAL,14.0,16.01,25.0,1.0,0.0,0.9,36.0,0.0,16.0,LOW,ROUTINE,['statistical anomaly signal'],"LOW risk candidate: allocation of ₹148,451,721.11 shows statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,134,16.01,0.0,25.0,36.0,0.0
474,West Bengal,SK NURUL ISLAM,BASIRHAT,49000000,West Bengal,SK NURUL ISLAM,BASIRHAT,49000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,49000000.0,True,17.707330876483063,0.1845018450184501,0.0,0,0.0,100.0,True,0.0,0,45.0,MEDIUM,Machine-learning model detected an unusual allocation pattern,False,MEDIUM,0.0,NORMAL,0.0,0.1845,0.0,NORMAL,HIGH,0.3333,-66.6667,147000000.0,West Bengal_GENERAL,30.0,45.0,0.0,1.0,0.0,0.85,0.0,0.0,15.75,LOW,ROUTINE,['moderate ML anomaly signal'],"LOW risk candidate: allocation of ₹49,000,000.00 shows moderate ML anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,136,45.0,0.0,0.0,0.0,0.0
333,Assam,Pradyut Bordoloi,NOWGONG,98000000,Assam,Pradyut Bordoloi,NOWGONG,98000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,98000000.0,True,18.400478046838927,0.4612546125461254,0.0,0,0.0,86.87493558309586,True,0.0,0,39.09,MEDIUM,Machine-learning model detected an unusual allocation pattern,False,MEDIUM,0.0,NORMAL,0.0,0.4613,0.0,NORMAL,HIGH,0.6667,-33.3333,147000000.0,Assam_GENERAL,11.0,39.09,0.0,1.0,0.0,0.85,0.0,0.0,13.68,LOW,ROUTINE,['moderate ML anomaly signal'],"LOW risk candidate: allocation of ₹98,000,000.00 shows moderate ML anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Routine monitoring; no immediate investigation required based on current signals.,ROUTINE,137,39.09,0.0,0.0,0.0,0.0
