Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,robust_z_score,standard_z_score,global_percentile,iqr_upper_fence,iqr_outlier,statistical_alert_level,deviation_category,statistical_explanation
445,West Bengal,Shri Deepak (Dev) Adhikari,GHATAL,200747364,West Bengal,Shri Deepak (Dev) Adhikari,GHATAL,200747364.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,200747364.0,True,19.1176,96.6789667896679,0.0,0,0.0,55.44842513002043,False,100.0,75,36.2,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.6528,96.679,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹200,747,364.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
25,Andhra Pradesh,AMBICA G LAKSHMINARAYANA VALMIKI,ANANTAPUR,201899064.11,Andhra Pradesh,AMBICA G LAKSHMINARAYANA VALMIKI,ANANTAPUR,201899064.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,201899064.11,True,19.1233,97.0479704797048,0.0,0,0.0,55.37049433725655,False,100.0,75,36.17,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.7088,97.048,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹201,899,064.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
274,Tamil Nadu,MALAIYARASAN D,KALLAKURICHI,201599593,Tamil Nadu,MALAIYARASAN D,KALLAKURICHI,201599593.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,201599593.0,True,19.1218,96.86346863468634,0.0,0,0.0,55.258467821735046,False,100.0,75,36.12,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.6943,96.8635,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹201,599,593.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
294,Maharashtra,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,195613601.7,Maharashtra,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,195613601.7,False,False,False,False,False,True,85.0,True,MP_RECORD,True,195613601.7,True,19.0917,95.75645756457564,0.0,0,0.0,54.7736447207662,False,100.0,75,35.9,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.3992,95.7565,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹195,613,601.70 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
478,Uttar Pradesh,Smt Dimple Yadav,MAINPURI,192042469.11,Uttar Pradesh,Smt Dimple Yadav,MAINPURI,192042469.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,192042469.11,True,19.0732,95.38745387453874,0.0,0,0.0,54.60624457292877,False,100.0,75,35.82,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.2189,95.3875,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹192,042,469.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
46,Bihar,ARUN BHARTI,JAMUI(SC),194924621.11,Bihar,ARUN BHARTI,JAMUI(SC),194924621.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,194924621.11,True,19.0881,95.5719557195572,0.0,0,0.0,54.51315107069068,False,100.0,75,35.78,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.3647,95.572,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹194,924,621.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
71,Maharashtra,BALWANT BASWANT WANKHADE,AMRAVATI(SC),198293678,Maharashtra,BALWANT BASWANT WANKHADE,AMRAVATI(SC),198293678.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,198293678.0,True,19.1053,96.309963099631,0.0,0,0.0,54.45061410985802,False,100.0,75,35.75,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.5324,96.31,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹198,293,678.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
116,Tamil Nadu,D Ravikumar,VILUPPURAM(SC),197598306.11,Tamil Nadu,D Ravikumar,VILUPPURAM(SC),197598306.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,197598306.11,True,19.1017,96.12546125461256,0.0,0,0.0,54.2396377959072,False,100.0,75,35.66,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.498,96.1255,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹197,598,306.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
511,Tamil Nadu,Thalikkottai Rajuthevar Baalu,SRIPERUMBUDUR,196905535.11,Tamil Nadu,Thalikkottai Rajuthevar Baalu,SRIPERUMBUDUR,196905535.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,196905535.11,True,19.0982,95.9409594095941,0.0,0,0.0,54.02479295981857,False,100.0,75,35.56,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.4637,95.941,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹196,905,535.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
496,Odisha,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,190712424.11,Odisha,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,190712424.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,190712424.11,True,19.0663,95.20295202952028,0.0,0,0.0,53.26955685717726,False,100.0,75,35.22,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.1509,95.203,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹190,712,424.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
1,Maharashtra,AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,190289442,Maharashtra,AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,190289442.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,190289442.0,True,19.0641,95.01845018450184,0.0,0,0.0,53.03843795803854,False,100.0,75,35.12,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,6.0,2.1291,95.0185,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹190,289,442.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 5% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
11,Kerala,ADV K FRANCIS GEORGE,KOTTAYAM,188722256.11,Kerala,ADV K FRANCIS GEORGE,KOTTAYAM,188722256.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,188722256.11,True,19.0558,94.64944649446494,0.0,0,0.0,52.8923412376698,False,100.0,40,29.8,LOW,Data-quality validation requires review,False,LOW,6.0,2.0482,94.6494,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹188,722,256.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
176,Tamil Nadu,Ganesan Selvam,KANCHEEPURAM(SC),186508749.11,Tamil Nadu,Ganesan Selvam,KANCHEEPURAM(SC),186508749.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,186508749.11,True,19.044,94.4649446494465,0.0,0,0.0,52.73389324317559,False,100.0,40,29.73,LOW,Data-quality validation requires review,False,LOW,6.0,1.9327,94.4649,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹186,508,749.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
209,Uttar Pradesh,JITENDRA KUMAR DOHARE,ETAWAH(SC),188747306.26,Uttar Pradesh,JITENDRA KUMAR DOHARE,ETAWAH(SC),188747306.26,False,False,False,False,False,True,85.0,True,MP_RECORD,True,188747306.26,True,19.0559,94.8339483394834,0.0,0,0.0,52.71954579066477,False,100.0,40,29.72,LOW,Data-quality validation requires review,False,LOW,6.0,2.0495,94.8339,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹188,747,306.26 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
271,Rajasthan,MAHIMA KUMARI MEWAR,RAJSAMAND,183892143,Rajasthan,MAHIMA KUMARI MEWAR,RAJSAMAND,183892143.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,183892143.0,True,19.0299,93.72693726937268,0.0,0,0.0,52.11441275571609,False,100.0,40,29.45,LOW,Data-quality validation requires review,False,LOW,6.0,1.7944,93.7269,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹183,892,143.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
410,Maharashtra,Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,185640423,Maharashtra,Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,185640423.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,185640423.0,True,19.0393,94.28044280442803,0.0,0,0.0,52.02265649772946,False,100.0,40,29.41,LOW,Data-quality validation requires review,False,LOW,6.0,1.887,94.2804,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹185,640,423.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
494,Bihar,SUDHAKAR SINGH,BUXAR,185211956.54,Bihar,SUDHAKAR SINGH,BUXAR,185211956.54,False,False,False,False,False,True,85.0,True,MP_RECORD,True,185211956.54,True,19.037,94.0959409594096,0.0,0,0.0,51.80810256650891,False,100.0,40,29.31,LOW,Data-quality validation requires review,False,LOW,6.0,1.8644,94.0959,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹185,211,956.54 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
317,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,184758519.11,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,184758519.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,184758519.11,True,19.0346,93.91143911439114,0.0,0,0.0,51.45677667740257,False,100.0,40,29.16,LOW,Data-quality validation requires review,False,LOW,6.0,1.8404,93.9114,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹184,758,519.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
280,Chandigarh,MANISH TEWARI,CHANDIGARH,178351443.75,Chandigarh,MANISH TEWARI,CHANDIGARH,178351443.75,False,False,False,False,False,True,85.0,True,MP_RECORD,True,178351443.75,True,18.9993,92.43542435424357,0.0,0,0.0,50.97009534862102,False,100.0,40,28.94,LOW,Data-quality validation requires review,False,LOW,6.0,1.4949,92.4354,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹178,351,443.75 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
399,Tamil Nadu,S. Jagathrakshakan,ARAKKONAM,180589332.34,Tamil Nadu,S. Jagathrakshakan,ARAKKONAM,180589332.34,False,False,False,False,False,True,85.0,True,MP_RECORD,True,180589332.34,True,19.0117,93.54243542435424,0.0,0,0.0,49.73279746323852,False,100.0,40,28.38,LOW,Data-quality validation requires review,False,LOW,6.0,1.617,93.5424,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹180,589,332.34 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
289,Andhra Pradesh,Midhun Reddy,RAJAMPET,178951477.11,Andhra Pradesh,Midhun Reddy,RAJAMPET,178951477.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,178951477.11,True,19.0026,92.619926199262,0.0,0,0.0,49.72051679533923,False,100.0,40,28.37,LOW,Data-quality validation requires review,False,LOW,6.0,1.5278,92.6199,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹178,951,477.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
259,Andhra Pradesh,Lavu Sri Krishna Devarayalu,NARASARAOPET,174009663.11,Andhra Pradesh,Lavu Sri Krishna Devarayalu,NARASARAOPET,174009663.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,174009663.11,True,18.9746,92.25092250922508,0.0,0,0.0,49.30661369221588,False,100.0,40,28.19,LOW,Data-quality validation requires review,False,LOW,6.0,1.2537,92.2509,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹174,009,663.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
362,Himachal Pradesh,RAJEEV BHARDWAJ,KANGRA,179388967.11,Himachal Pradesh,RAJEEV BHARDWAJ,KANGRA,179388967.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,179388967.11,True,19.0051,92.80442804428044,0.0,0,0.0,48.9379783976107,False,100.0,40,28.02,LOW,Data-quality validation requires review,False,LOW,6.0,1.5517,92.8044,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹179,388,967.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
61,West Bengal,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,179658399.98,West Bengal,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,179658399.98,False,False,False,False,False,True,85.0,True,MP_RECORD,True,179658399.98,True,19.0066,92.98892988929887,0.0,0,0.0,48.905889770175456,False,100.0,40,28.01,LOW,Data-quality validation requires review,False,LOW,6.0,1.5664,92.9889,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹179,658,399.98 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
404,Uttar Pradesh,SANATAN PANDEY,BALLIA,180420041.4,Uttar Pradesh,SANATAN PANDEY,BALLIA,180420041.4,False,False,False,False,False,True,85.0,True,MP_RECORD,True,180420041.4,True,19.0108,93.3579335793358,0.0,0,0.0,48.77139291516773,False,100.0,40,27.95,LOW,Data-quality validation requires review,False,LOW,6.0,1.6078,93.3579,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹180,420,041.40 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
265,Andhra Pradesh,Maddila Gurumoorthy,TIRUPATI(SC),180399007,Andhra Pradesh,Maddila Gurumoorthy,TIRUPATI(SC),180399007.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,180399007.0,True,19.0107,93.17343173431736,0.0,0,0.0,48.70239984776531,False,100.0,40,27.92,LOW,Data-quality validation requires review,False,LOW,6.0,1.6067,93.1734,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹180,399,007.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
450,Odisha,Shri Jual Oram,SUNDARGARH (ST),173096756.91,Odisha,Shri Jual Oram,SUNDARGARH (ST),173096756.91,False,False,False,False,False,True,85.0,True,MP_RECORD,True,173096756.91,True,18.9694,92.06642066420665,0.0,0,0.0,47.11555766254391,False,100.0,40,27.2,LOW,Data-quality validation requires review,False,LOW,6.0,1.2022,92.0664,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹173,096,756.91 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
408,Telangana,Sanjay Kumar Bandi,KARIMNAGAR,172775317.11,Telangana,Sanjay Kumar Bandi,KARIMNAGAR,172775317.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,172775317.11,True,18.9675,91.8819188191882,0.0,0,0.0,46.62581286002228,False,100.0,40,26.98,LOW,Data-quality validation requires review,False,LOW,6.0,1.184,91.8819,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹172,775,317.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
465,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),172429519.11,Kerala,Shri Suresh Kodikunnil,MAVELIKKARA(SC),172429519.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,172429519.11,True,18.9655,91.69741697416974,0.0,0,0.0,45.85141657978491,False,100.0,40,26.63,LOW,Data-quality validation requires review,False,LOW,6.0,1.1644,91.6974,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹172,429,519.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
343,Kerala,Priyanka Gandhi Vadra,WAYANAD,122500000,Kerala,Priyanka Gandhi Vadra,WAYANAD,122500000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,122500000.0,True,18.6236,0.7380073800738007,0.0,0,0.0,56.81347540501878,False,0.0,0,25.57,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,0.738,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
151,Kerala,DR. M.P ABDUSSAMAD SAMADANI,PONNANI,170434031.11,Kerala,DR. M.P ABDUSSAMAD SAMADANI,PONNANI,170434031.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,170434031.11,True,18.9539,90.22140221402212,0.0,0,0.0,43.13401099760434,False,100.0,40,25.41,LOW,Data-quality validation requires review,False,LOW,6.0,1.0505,90.2214,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹170,434,031.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
497,Jharkhand,SUKHDEO BHAGAT,LOHARDAGA(ST),171821957.11,Jharkhand,SUKHDEO BHAGAT,LOHARDAGA(ST),171821957.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171821957.11,True,18.962,91.5129151291513,0.0,0,0.0,42.72568260524018,False,100.0,40,25.23,LOW,Data-quality validation requires review,False,LOW,6.0,1.1299,91.5129,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,821,957.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
244,Andhra Pradesh,Kinjarapu Ram Mohan Naidu,SRIKAKULAM,171200630.11,Andhra Pradesh,Kinjarapu Ram Mohan Naidu,SRIKAKULAM,171200630.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171200630.11,True,18.9583,90.40590405904058,0.0,0,0.0,42.44036740005159,False,100.0,40,25.1,LOW,Data-quality validation requires review,False,LOW,6.0,1.0944,90.4059,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,200,630.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
458,Kerala,Shri NK Premachandran,KOLLAM,171477994.11,Kerala,Shri NK Premachandran,KOLLAM,171477994.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171477994.11,True,18.96,90.59040590405904,0.0,0,0.0,41.29275668289156,False,100.0,40,24.58,LOW,Data-quality validation requires review,False,LOW,6.0,1.1103,90.5904,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,477,994.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
199,West Bengal,JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),168604641.11,West Bengal,JAGADISH CHANDRA BARMA BASUNIA,COOCHBEHAR(SC),168604641.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,168604641.11,True,18.9431,90.03690036900369,0.0,0,0.0,41.25321014268753,False,100.0,40,24.56,LOW,Data-quality validation requires review,False,LOW,6.0,0.9449,90.0369,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹168,604,641.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
415,Tamil Nadu,Sasikanth Senthil,TIRUVALLUR(SC),171500000,Tamil Nadu,Sasikanth Senthil,TIRUVALLUR(SC),171500000.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171500000.0,True,18.9601,91.05166051660515,0.0,0,0.0,40.527465028543496,False,100.0,40,24.24,LOW,Data-quality validation requires review,False,LOW,6.0,1.1115,91.0517,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,500,000.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
467,Tamil Nadu,Shri vijayakumar Vasanth,KANNIYAKUMARI,171500000,Tamil Nadu,Shri vijayakumar Vasanth,KANNIYAKUMARI,171500000.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171500000.0,True,18.9601,91.05166051660515,0.0,0,0.0,40.527465028543496,False,100.0,40,24.24,LOW,Data-quality validation requires review,False,LOW,6.0,1.1115,91.0517,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,500,000.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
225,Tamil Nadu,Kalanidhi Veeraswamy,CHENNAI NORTH,171500000,Tamil Nadu,Kalanidhi Veeraswamy,CHENNAI NORTH,171500000.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171500000.0,True,18.9601,91.05166051660515,0.0,0,0.0,40.527465028543496,False,100.0,40,24.24,LOW,Data-quality validation requires review,False,LOW,6.0,1.1115,91.0517,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,500,000.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
248,Uttar Pradesh,KISHORI LAL,AMETHI,171500000,Uttar Pradesh,KISHORI LAL,AMETHI,171500000.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,171500000.0,True,18.9601,91.05166051660515,0.0,0,0.0,40.527465028543496,False,100.0,40,24.24,LOW,Data-quality validation requires review,False,LOW,6.0,1.1115,91.0517,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹171,500,000.00 was flagged because extreme statistical deviation (robust z-score 6.00); allocation is within the top 10% of observed values; allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
540,Andhra Pradesh,Y S Avinash Reddy,KADAPA,156430260.11,Andhra Pradesh,Y S Avinash Reddy,KADAPA,156430260.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,156430260.11,True,18.8681,82.10332103321034,0.0,0,0.0,41.83050871439188,False,100.0,0,18.82,LOW,Data-quality validation requires review,False,LOW,6.0,0.2113,82.1033,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹156,430,260.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
188,Madhya Pradesh,Gyaneshwar Patil,KHANDWA,155690684.77,Madhya Pradesh,Gyaneshwar Patil,KHANDWA,155690684.77,False,False,False,False,False,True,85.0,True,MP_RECORD,True,155690684.77,True,18.8634,81.91881918819189,0.0,0,0.0,41.726494339829244,False,100.0,0,18.78,LOW,Data-quality validation requires review,False,LOW,6.0,0.1649,81.9188,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹155,690,684.77 was flagged because extreme statistical deviation (robust z-score 6.00); allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
460,Kerala,Shri Rajmohan Unnithan,KASARAGOD,156754633.11,Kerala,Shri Rajmohan Unnithan,KASARAGOD,156754633.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,156754633.11,True,18.8702,82.28782287822878,0.0,0,0.0,40.920854341175136,False,100.0,0,18.41,LOW,Data-quality validation requires review,False,LOW,6.0,0.2315,82.2878,150186650.9,True,HIGH,EXTREME_DEVIATION,"Allocation of ₹156,754,633.11 was flagged because extreme statistical deviation (robust z-score 6.00); allocation exceeds the IQR upper fence. This is an anomaly candidate requiring verification and does not by itself indicate fraud."
